batch_id,loaded_at,source_file,row_num,reg_code,company_name,paid_taxes_eur,period_start_date,period_end_date,raw_payload
7378d6e3-a9c8-4dce-bc86-a618546d42b5,2026-05-28 08:14:57.170269,data\raw\emta\paid_taxes_2026-05-28.csv,99,,,,,,"{""Andmete seis,\""Registrikood\"",\""Nimi\"",\""Liik\"",\""Maakond\"",\""Tegevusala\"",\""Aasta\"",\""Riiklikud maksud I kv\"",\""Riiklikud maksud II kv\"",\""Riiklikud maksud III kv\"",\""Riiklikud maksud IV kv\"",\""T+¦+¦j+¦umaksud I kv\"",\""T+¦+¦j+¦umaksud II kv\"",\""T+¦+¦j+¦umaksud III kv\"",\""T+¦+¦j+¦umaksud IV kv\"",\""K+ñive I kv\"",\""K+ñive II kv\"",\""K+ñive III kv\"",\""K+ñive IV kv\"",\""T+¦+¦tajate arv I kv\"",\""T+¦+¦tajate arv II kv\"",\""T+¦+¦tajate arv III kv\"",\""T+¦+¦tajate arv IV kv\"""": ""10.04.2026,10002201,\""SCANWOOD, O+£\"",+äri++hing,Valga ( Otep+ñ+ñ vald ),T+û+ûTLEV T+û+ûSTUS,2026,7614,,,,3089,,,,42842,,,,2,,,""}"
7378d6e3-a9c8-4dce-bc86-a618546d42b5,2026-05-28 08:14:57.170269,data\raw\emta\paid_taxes_2026-05-28.csv,100,,,,,,"{""null"": ["" MOOTORS+òIDUKITE JA MOOTORRATASTE REMONT,2025,8557,8087,7376,6850,5111,4889,4422,4166,22518,20469,24689,17551,5,4,4,4""], ""Andmete seis,\""Registrikood\"",\""Nimi\"",\""Liik\"",\""Maakond\"",\""Tegevusala\"",\""Aasta\"",\""Riiklikud maksud I kv\"",\""Riiklikud maksud II kv\"",\""Riiklikud maksud III kv\"",\""Riiklikud maksud IV kv\"",\""T+¦+¦j+¦umaksud I kv\"",\""T+¦+¦j+¦umaksud II kv\"",\""T+¦+¦j+¦umaksud III kv\"",\""T+¦+¦j+¦umaksud IV kv\"",\""K+ñive I kv\"",\""K+ñive II kv\"",\""K+ñive III kv\"",\""K+ñive IV kv\"",\""T+¦+¦tajate arv I kv\"",\""T+¦+¦tajate arv II kv\"",\""T+¦+¦tajate arv III kv\"",\""T+¦+¦tajate arv IV kv\"""": ""10.04.2026,10002218,AMIDON O+£,+äri++hing,Tartu ( Tartu linn ),HULGI- JA JAEKAUBANDUS""}"
7378d6e3-a9c8-4dce-bc86-a618546d42b5,2026-05-28 08:14:57.170269,data\raw\emta\paid_taxes_2026-05-28.csv,101,,,,,,"{""null"": ["" MOOTORS+òIDUKITE JA MOOTORRATASTE REMONT,2026,6163,,,,4341,,,,13813,,,,4,,,""], ""Andmete seis,\""Registrikood\"",\""Nimi\"",\""Liik\"",\""Maakond\"",\""Tegevusala\"",\""Aasta\"",\""Riiklikud maksud I kv\"",\""Riiklikud maksud II kv\"",\""Riiklikud maksud III kv\"",\""Riiklikud maksud IV kv\"",\""T+¦+¦j+¦umaksud I kv\"",\""T+¦+¦j+¦umaksud II kv\"",\""T+¦+¦j+¦umaksud III kv\"",\""T+¦+¦j+¦umaksud IV kv\"",\""K+ñive I kv\"",\""K+ñive II kv\"",\""K+ñive III kv\"",\""K+ñive IV kv\"",\""T+¦+¦tajate arv I kv\"",\""T+¦+¦tajate arv II kv\"",\""T+¦+¦tajate arv III kv\"",\""T+¦+¦tajate arv IV kv\"""": ""10.04.2026,10002218,AMIDON O+£,+äri++hing,Tartu ( Tartu linn ),HULGI- JA JAEKAUBANDUS""}"
7378d6e3-a9c8-4dce-bc86-a618546d42b5,2026-05-28 08:14:57.170269,data\raw\emta\paid_taxes_2026-05-28.csv,102,,,,,,"{""Andmete seis,\""Registrikood\"",\""Nimi\"",\""Liik\"",\""Maakond\"",\""Tegevusala\"",\""Aasta\"",\""Riiklikud maksud I kv\"",\""Riiklikud maksud II kv\"",\""Riiklikud maksud III kv\"",\""Riiklikud maksud IV kv\"",\""T+¦+¦j+¦umaksud I kv\"",\""T+¦+¦j+¦umaksud II kv\"",\""T+¦+¦j+¦umaksud III kv\"",\""T+¦+¦j+¦umaksud IV kv\"",\""K+ñive I kv\"",\""K+ñive II kv\"",\""K+ñive III kv\"",\""K+ñive IV kv\"",\""T+¦+¦tajate arv I kv\"",\""T+¦+¦tajate arv II kv\"",\""T+¦+¦tajate arv III kv\"",\""T+¦+¦tajate arv IV kv\"""": ""10.04.2026,10002282,KREEGIM+äE TALU,FIE,L+ñ+ñne-Viru ( Kadrina vald ),\""P+òLLUMAJANDUS, METSAMAJANDUS JA KALAP+£+£K\"",2025,953,1141,913,4384,649,972,972,972,2595,2180,4715,16562,1,1,1,1""}"
7378d6e3-a9c8-4dce-bc86-a618546d42b5,2026-05-28 08:14:57.170269,data\raw\emta\paid_taxes_2026-05-28.csv,103,,,,,,"{""Andmete seis,\""Registrikood\"",\""Nimi\"",\""Liik\"",\""Maakond\"",\""Tegevusala\"",\""Aasta\"",\""Riiklikud maksud I kv\"",\""Riiklikud maksud II kv\"",\""Riiklikud maksud III kv\"",\""Riiklikud maksud IV kv\"",\""T+¦+¦j+¦umaksud I kv\"",\""T+¦+¦j+¦umaksud II kv\"",\""T+¦+¦j+¦umaksud III kv\"",\""T+¦+¦j+¦umaksud IV kv\"",\""K+ñive I kv\"",\""K+ñive II kv\"",\""K+ñive III kv\"",\""K+ñive IV kv\"",\""T+¦+¦tajate arv I kv\"",\""T+¦+¦tajate arv II kv\"",\""T+¦+¦tajate arv III kv\"",\""T+¦+¦tajate arv IV kv\"""": ""10.04.2026,10002282,KREEGIM+äE TALU,FIE,L+ñ+ñne-Viru ( Kadrina vald ),\""P+òLLUMAJANDUS, METSAMAJANDUS JA KALAP+£+£K\"",2026,3089,,,,1027,,,,9874,,,,1,,,""}"
7378d6e3-a9c8-4dce-bc86-a618546d42b5,2026-05-28 08:14:57.170269,data\raw\emta\paid_taxes_2026-05-28.csv,104,,,,,,"{""Andmete seis,\""Registrikood\"",\""Nimi\"",\""Liik\"",\""Maakond\"",\""Tegevusala\"",\""Aasta\"",\""Riiklikud maksud I kv\"",\""Riiklikud maksud II kv\"",\""Riiklikud maksud III kv\"",\""Riiklikud maksud IV kv\"",\""T+¦+¦j+¦umaksud I kv\"",\""T+¦+¦j+¦umaksud II kv\"",\""T+¦+¦j+¦umaksud III kv\"",\""T+¦+¦j+¦umaksud IV kv\"",\""K+ñive I kv\"",\""K+ñive II kv\"",\""K+ñive III kv\"",\""K+ñive IV kv\"",\""T+¦+¦tajate arv I kv\"",\""T+¦+¦tajate arv II kv\"",\""T+¦+¦tajate arv III kv\"",\""T+¦+¦tajate arv IV kv\"""": ""10.04.2026,10002307,\""AUTOKLANTS, O+£\"",+äri++hing,L+ñ+ñne-Viru ( Rakvere linn ),MUUD TEENINDAVAD TEGEVUSED,2025,1329,,,,957,,,,0,0,0,0,,,,""}"
7378d6e3-a9c8-4dce-bc86-a618546d42b5,2026-05-28 08:14:57.170269,data\raw\emta\paid_taxes_2026-05-28.csv,105,,,,,,"{""Andmete seis,\""Registrikood\"",\""Nimi\"",\""Liik\"",\""Maakond\"",\""Tegevusala\"",\""Aasta\"",\""Riiklikud maksud I kv\"",\""Riiklikud maksud II kv\"",\""Riiklikud maksud III kv\"",\""Riiklikud maksud IV kv\"",\""T+¦+¦j+¦umaksud I kv\"",\""T+¦+¦j+¦umaksud II kv\"",\""T+¦+¦j+¦umaksud III kv\"",\""T+¦+¦j+¦umaksud IV kv\"",\""K+ñive I kv\"",\""K+ñive II kv\"",\""K+ñive III kv\"",\""K+ñive IV kv\"",\""T+¦+¦tajate arv I kv\"",\""T+¦+¦tajate arv II kv\"",\""T+¦+¦tajate arv III kv\"",\""T+¦+¦tajate arv IV kv\"""": ""10.04.2026,10002307,\""AUTOKLANTS, O+£\"",+äri++hing,L+ñ+ñne-Viru ( Rakvere linn ),MUUD TEENINDAVAD TEGEVUSED,2026,,,,,,,,,0,,,,,,,""}"
7378d6e3-a9c8-4dce-bc86-a618546d42b5,2026-05-28 08:14:57.170269,data\raw\emta\paid_taxes_2026-05-28.csv,106,,,,,,"{""Andmete seis,\""Registrikood\"",\""Nimi\"",\""Liik\"",\""Maakond\"",\""Tegevusala\"",\""Aasta\"",\""Riiklikud maksud I kv\"",\""Riiklikud maksud II kv\"",\""Riiklikud maksud III kv\"",\""Riiklikud maksud IV kv\"",\""T+¦+¦j+¦umaksud I kv\"",\""T+¦+¦j+¦umaksud II kv\"",\""T+¦+¦j+¦umaksud III kv\"",\""T+¦+¦j+¦umaksud IV kv\"",\""K+ñive I kv\"",\""K+ñive II kv\"",\""K+ñive III kv\"",\""K+ñive IV kv\"",\""T+¦+¦tajate arv I kv\"",\""T+¦+¦tajate arv II kv\"",\""T+¦+¦tajate arv III kv\"",\""T+¦+¦tajate arv IV kv\"""": ""10.04.2026,10002324,\""TEBO GRUPP, O+£\"",+äri++hing,Harju ( Viimsi vald ),\""KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS\"",2025,622,262,826,655,0,0,397,397,3416,3528,5071,3416,,,,""}"
7378d6e3-a9c8-4dce-bc86-a618546d42b5,2026-05-28 08:14:57.170269,data\raw\emta\paid_taxes_2026-05-28.csv,107,,,,,,"{""Andmete seis,\""Registrikood\"",\""Nimi\"",\""Liik\"",\""Maakond\"",\""Tegevusala\"",\""Aasta\"",\""Riiklikud maksud I kv\"",\""Riiklikud maksud II kv\"",\""Riiklikud maksud III kv\"",\""Riiklikud maksud IV kv\"",\""T+¦+¦j+¦umaksud I kv\"",\""T+¦+¦j+¦umaksud II kv\"",\""T+¦+¦j+¦umaksud III kv\"",\""T+¦+¦j+¦umaksud IV kv\"",\""K+ñive I kv\"",\""K+ñive II kv\"",\""K+ñive III kv\"",\""K+ñive IV kv\"",\""T+¦+¦tajate arv I kv\"",\""T+¦+¦tajate arv II kv\"",\""T+¦+¦tajate arv III kv\"",\""T+¦+¦tajate arv IV kv\"""": ""10.04.2026,10002324,\""TEBO GRUPP, O+£\"",+äri++hing,Harju ( Viimsi vald ),\""KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS\"",2026,598,,,,411,,,,3505,,,,,,,""}"
7378d6e3-a9c8-4dce-bc86-a618546d42b5,2026-05-28 08:14:57.170269,data\raw\emta\paid_taxes_2026-05-28.csv,108,,,,,,"{""null"": ["" MOOTORS+òIDUKITE JA MOOTORRATASTE REMONT,2025,44052,22866,22450,27245,9182,7331,8084,10087,100603,117217,88194,94682,3,4,5,5""], ""Andmete seis,\""Registrikood\"",\""Nimi\"",\""Liik\"",\""Maakond\"",\""Tegevusala\"",\""Aasta\"",\""Riiklikud maksud I kv\"",\""Riiklikud maksud II kv\"",\""Riiklikud maksud III kv\"",\""Riiklikud maksud IV kv\"",\""T+¦+¦j+¦umaksud I kv\"",\""T+¦+¦j+¦umaksud II kv\"",\""T+¦+¦j+¦umaksud III kv\"",\""T+¦+¦j+¦umaksud IV kv\"",\""K+ñive I kv\"",\""K+ñive II kv\"",\""K+ñive III kv\"",\""K+ñive IV kv\"",\""T+¦+¦tajate arv I kv\"",\""T+¦+¦tajate arv II kv\"",\""T+¦+¦tajate arv III kv\"",\""T+¦+¦tajate arv IV kv\"""": ""10.04.2026,10002342,\""L+òUNAIDU, O+£\"",+äri++hing,Harju ( Rae vald ),HULGI- JA JAEKAUBANDUS""}"
7378d6e3-a9c8-4dce-bc86-a618546d42b5,2026-05-28 08:14:57.170269,data\raw\emta\paid_taxes_2026-05-28.csv,109,,,,,,"{""null"": ["" MOOTORS+òIDUKITE JA MOOTORRATASTE REMONT,2026,36328,,,,9489,,,,98734,,,,5,,,""], ""Andmete seis,\""Registrikood\"",\""Nimi\"",\""Liik\"",\""Maakond\"",\""Tegevusala\"",\""Aasta\"",\""Riiklikud maksud I kv\"",\""Riiklikud maksud II kv\"",\""Riiklikud maksud III kv\"",\""Riiklikud maksud IV kv\"",\""T+¦+¦j+¦umaksud I kv\"",\""T+¦+¦j+¦umaksud II kv\"",\""T+¦+¦j+¦umaksud III kv\"",\""T+¦+¦j+¦umaksud IV kv\"",\""K+ñive I kv\"",\""K+ñive II kv\"",\""K+ñive III kv\"",\""K+ñive IV kv\"",\""T+¦+¦tajate arv I kv\"",\""T+¦+¦tajate arv II kv\"",\""T+¦+¦tajate arv III kv\"",\""T+¦+¦tajate arv IV kv\"""": ""10.04.2026,10002342,\""L+òUNAIDU, O+£\"",+äri++hing,Harju ( Rae vald ),HULGI- JA JAEKAUBANDUS""}"
7378d6e3-a9c8-4dce-bc86-a618546d42b5,2026-05-28 08:14:57.170269,data\raw\emta\paid_taxes_2026-05-28.csv,110,,,,,,"{""null"": ["" MOOTORS+òIDUKITE JA MOOTORRATASTE REMONT,2025,,1440,2557,863,,384,1151,767,0,4988,9792,744,,1,1,""], ""Andmete seis,\""Registrikood\"",\""Nimi\"",\""Liik\"",\""Maakond\"",\""Tegevusala\"",\""Aasta\"",\""Riiklikud maksud I kv\"",\""Riiklikud maksud II kv\"",\""Riiklikud maksud III kv\"",\""Riiklikud maksud IV kv\"",\""T+¦+¦j+¦umaksud I kv\"",\""T+¦+¦j+¦umaksud II kv\"",\""T+¦+¦j+¦umaksud III kv\"",\""T+¦+¦j+¦umaksud IV kv\"",\""K+ñive I kv\"",\""K+ñive II kv\"",\""K+ñive III kv\"",\""K+ñive IV kv\"",\""T+¦+¦tajate arv I kv\"",\""T+¦+¦tajate arv II kv\"",\""T+¦+¦tajate arv III kv\"",\""T+¦+¦tajate arv IV kv\"""": ""10.04.2026,10002365,VIA GREEN ALLEY O+£,+äri++hing,Ida-Viru ( Narva linn ),HULGI- JA JAEKAUBANDUS""}"
7378d6e3-a9c8-4dce-bc86-a618546d42b5,2026-05-28 08:14:57.170269,data\raw\emta\paid_taxes_2026-05-28.csv,111,,,,,,"{""null"": ["" MOOTORS+òIDUKITE JA MOOTORRATASTE REMONT,2026,,,,,,,,,0,,,,,,,""], ""Andmete seis,\""Registrikood\"",\""Nimi\"",\""Liik\"",\""Maakond\"",\""Tegevusala\"",\""Aasta\"",\""Riiklikud maksud I kv\"",\""Riiklikud maksud II kv\"",\""Riiklikud maksud III kv\"",\""Riiklikud maksud IV kv\"",\""T+¦+¦j+¦umaksud I kv\"",\""T+¦+¦j+¦umaksud II kv\"",\""T+¦+¦j+¦umaksud III kv\"",\""T+¦+¦j+¦umaksud IV kv\"",\""K+ñive I kv\"",\""K+ñive II kv\"",\""K+ñive III kv\"",\""K+ñive IV kv\"",\""T+¦+¦tajate arv I kv\"",\""T+¦+¦tajate arv II kv\"",\""T+¦+¦tajate arv III kv\"",\""T+¦+¦tajate arv IV kv\"""": ""10.04.2026,10002365,VIA GREEN ALLEY O+£,+äri++hing,Ida-Viru ( Narva linn ),HULGI- JA JAEKAUBANDUS""}"
7378d6e3-a9c8-4dce-bc86-a618546d42b5,2026-05-28 08:14:57.170269,data\raw\emta\paid_taxes_2026-05-28.csv,112,,,,,,"{""Andmete seis,\""Registrikood\"",\""Nimi\"",\""Liik\"",\""Maakond\"",\""Tegevusala\"",\""Aasta\"",\""Riiklikud maksud I kv\"",\""Riiklikud maksud II kv\"",\""Riiklikud maksud III kv\"",\""Riiklikud maksud IV kv\"",\""T+¦+¦j+¦umaksud I kv\"",\""T+¦+¦j+¦umaksud II kv\"",\""T+¦+¦j+¦umaksud III kv\"",\""T+¦+¦j+¦umaksud IV kv\"",\""K+ñive I kv\"",\""K+ñive II kv\"",\""K+ñive III kv\"",\""K+ñive IV kv\"",\""T+¦+¦tajate arv I kv\"",\""T+¦+¦tajate arv II kv\"",\""T+¦+¦tajate arv III kv\"",\""T+¦+¦tajate arv IV kv\"""": ""10.04.2026,10002371,\""HAVERA, O+£\"",+äri++hing,Harju ( Harku vald ),INFO JA SIDE,2025,9155,6633,5803,7893,3831,3989,3584,2832,20194,22232,16739,26571,2,2,1,1""}"
7378d6e3-a9c8-4dce-bc86-a618546d42b5,2026-05-28 08:14:57.170269,data\raw\emta\paid_taxes_2026-05-28.csv,113,,,,,,"{""Andmete seis,\""Registrikood\"",\""Nimi\"",\""Liik\"",\""Maakond\"",\""Tegevusala\"",\""Aasta\"",\""Riiklikud maksud I kv\"",\""Riiklikud maksud II kv\"",\""Riiklikud maksud III kv\"",\""Riiklikud maksud IV kv\"",\""T+¦+¦j+¦umaksud I kv\"",\""T+¦+¦j+¦umaksud II kv\"",\""T+¦+¦j+¦umaksud III kv\"",\""T+¦+¦j+¦umaksud IV kv\"",\""K+ñive I kv\"",\""K+ñive II kv\"",\""K+ñive III kv\"",\""K+ñive IV kv\"",\""T+¦+¦tajate arv I kv\"",\""T+¦+¦tajate arv II kv\"",\""T+¦+¦tajate arv III kv\"",\""T+¦+¦tajate arv IV kv\"""": ""10.04.2026,10002371,\""HAVERA, O+£\"",+äri++hing,Harju ( Harku vald ),INFO JA SIDE,2026,11468,,,,2711,,,,23982,,,,1,,,""}"
7378d6e3-a9c8-4dce-bc86-a618546d42b5,2026-05-28 08:14:57.170269,data\raw\emta\paid_taxes_2026-05-28.csv,114,,,,,,"{""null"": ["" MOOTORS+òIDUKITE JA MOOTORRATASTE REMONT,2025,15615,15650,19179,20103,8061,8057,8112,7866,86164,113178,134191,105457,2,2,2,2""], ""Andmete seis,\""Registrikood\"",\""Nimi\"",\""Liik\"",\""Maakond\"",\""Tegevusala\"",\""Aasta\"",\""Riiklikud maksud I kv\"",\""Riiklikud maksud II kv\"",\""Riiklikud maksud III kv\"",\""Riiklikud maksud IV kv\"",\""T+¦+¦j+¦umaksud I kv\"",\""T+¦+¦j+¦umaksud II kv\"",\""T+¦+¦j+¦umaksud III kv\"",\""T+¦+¦j+¦umaksud IV kv\"",\""K+ñive I kv\"",\""K+ñive II kv\"",\""K+ñive III kv\"",\""K+ñive IV kv\"",\""T+¦+¦tajate arv I kv\"",\""T+¦+¦tajate arv II kv\"",\""T+¦+¦tajate arv III kv\"",\""T+¦+¦tajate arv IV kv\"""": ""10.04.2026,10002388,DESTEIN O+£,+äri++hing,Harju ( Rae vald ),HULGI- JA JAEKAUBANDUS""}"
7378d6e3-a9c8-4dce-bc86-a618546d42b5,2026-05-28 08:14:57.170269,data\raw\emta\paid_taxes_2026-05-28.csv,115,,,,,,"{""null"": ["" MOOTORS+òIDUKITE JA MOOTORRATASTE REMONT,2026,21119,,,,8889,,,,118948,,,,2,,,""], ""Andmete seis,\""Registrikood\"",\""Nimi\"",\""Liik\"",\""Maakond\"",\""Tegevusala\"",\""Aasta\"",\""Riiklikud maksud I kv\"",\""Riiklikud maksud II kv\"",\""Riiklikud maksud III kv\"",\""Riiklikud maksud IV kv\"",\""T+¦+¦j+¦umaksud I kv\"",\""T+¦+¦j+¦umaksud II kv\"",\""T+¦+¦j+¦umaksud III kv\"",\""T+¦+¦j+¦umaksud IV kv\"",\""K+ñive I kv\"",\""K+ñive II kv\"",\""K+ñive III kv\"",\""K+ñive IV kv\"",\""T+¦+¦tajate arv I kv\"",\""T+¦+¦tajate arv II kv\"",\""T+¦+¦tajate arv III kv\"",\""T+¦+¦tajate arv IV kv\"""": ""10.04.2026,10002388,DESTEIN O+£,+äri++hing,Harju ( Rae vald ),HULGI- JA JAEKAUBANDUS""}"
7378d6e3-a9c8-4dce-bc86-a618546d42b5,2026-05-28 08:14:57.170269,data\raw\emta\paid_taxes_2026-05-28.csv,116,,,,,,"{""Andmete seis,\""Registrikood\"",\""Nimi\"",\""Liik\"",\""Maakond\"",\""Tegevusala\"",\""Aasta\"",\""Riiklikud maksud I kv\"",\""Riiklikud maksud II kv\"",\""Riiklikud maksud III kv\"",\""Riiklikud maksud IV kv\"",\""T+¦+¦j+¦umaksud I kv\"",\""T+¦+¦j+¦umaksud II kv\"",\""T+¦+¦j+¦umaksud III kv\"",\""T+¦+¦j+¦umaksud IV kv\"",\""K+ñive I kv\"",\""K+ñive II kv\"",\""K+ñive III kv\"",\""K+ñive IV kv\"",\""T+¦+¦tajate arv I kv\"",\""T+¦+¦tajate arv II kv\"",\""T+¦+¦tajate arv III kv\"",\""T+¦+¦tajate arv IV kv\"""": ""10.04.2026,10002394,\""ALLFILM, O+£\"",+äri++hing,Harju ( Tallinn ),INFO JA SIDE,2025,77339,12544,36337,20151,35800,29712,15995,25592,353410,170521,287661,563547,8,9,11,10""}"
7378d6e3-a9c8-4dce-bc86-a618546d42b5,2026-05-28 08:14:57.170269,data\raw\emta\paid_taxes_2026-05-28.csv,117,,,,,,"{""Andmete seis,\""Registrikood\"",\""Nimi\"",\""Liik\"",\""Maakond\"",\""Tegevusala\"",\""Aasta\"",\""Riiklikud maksud I kv\"",\""Riiklikud maksud II kv\"",\""Riiklikud maksud III kv\"",\""Riiklikud maksud IV kv\"",\""T+¦+¦j+¦umaksud I kv\"",\""T+¦+¦j+¦umaksud II kv\"",\""T+¦+¦j+¦umaksud III kv\"",\""T+¦+¦j+¦umaksud IV kv\"",\""K+ñive I kv\"",\""K+ñive II kv\"",\""K+ñive III kv\"",\""K+ñive IV kv\"",\""T+¦+¦tajate arv I kv\"",\""T+¦+¦tajate arv II kv\"",\""T+¦+¦tajate arv III kv\"",\""T+¦+¦tajate arv IV kv\"""": ""10.04.2026,10002394,\""ALLFILM, O+£\"",+äri++hing,Harju ( Tallinn ),INFO JA SIDE,2026,0,,,,26246,,,,616054,,,,8,,,""}"
7378d6e3-a9c8-4dce-bc86-a618546d42b5,2026-05-28 08:14:57.170269,data\raw\emta\paid_taxes_2026-05-28.csv,118,,,,,,"{""Andmete seis,\""Registrikood\"",\""Nimi\"",\""Liik\"",\""Maakond\"",\""Tegevusala\"",\""Aasta\"",\""Riiklikud maksud I kv\"",\""Riiklikud maksud II kv\"",\""Riiklikud maksud III kv\"",\""Riiklikud maksud IV kv\"",\""T+¦+¦j+¦umaksud I kv\"",\""T+¦+¦j+¦umaksud II kv\"",\""T+¦+¦j+¦umaksud III kv\"",\""T+¦+¦j+¦umaksud IV kv\"",\""K+ñive I kv\"",\""K+ñive II kv\"",\""K+ñive III kv\"",\""K+ñive IV kv\"",\""T+¦+¦tajate arv I kv\"",\""T+¦+¦tajate arv II kv\"",\""T+¦+¦tajate arv III kv\"",\""T+¦+¦tajate arv IV kv\"""": ""10.04.2026,10002419,\""PLAMOST, O+£\"",+äri++hing,Harju ( Tallinn ),MUUD TEENINDAVAD TEGEVUSED,2025,1453,,,1712,0,,,0,10178,16864,6839,13074,,,,""}"
7378d6e3-a9c8-4dce-bc86-a618546d42b5,2026-05-28 08:14:57.170269,data\raw\emta\paid_taxes_2026-05-28.csv,119,,,,,,"{""Andmete seis,\""Registrikood\"",\""Nimi\"",\""Liik\"",\""Maakond\"",\""Tegevusala\"",\""Aasta\"",\""Riiklikud maksud I kv\"",\""Riiklikud maksud II kv\"",\""Riiklikud maksud III kv\"",\""Riiklikud maksud IV kv\"",\""T+¦+¦j+¦umaksud I kv\"",\""T+¦+¦j+¦umaksud II kv\"",\""T+¦+¦j+¦umaksud III kv\"",\""T+¦+¦j+¦umaksud IV kv\"",\""K+ñive I kv\"",\""K+ñive II kv\"",\""K+ñive III kv\"",\""K+ñive IV kv\"",\""T+¦+¦tajate arv I kv\"",\""T+¦+¦tajate arv II kv\"",\""T+¦+¦tajate arv III kv\"",\""T+¦+¦tajate arv IV kv\"""": ""10.04.2026,10002419,\""PLAMOST, O+£\"",+äri++hing,Harju ( Tallinn ),MUUD TEENINDAVAD TEGEVUSED,2026,279,,,,0,,,,1114,,,,,,,""}"
7378d6e3-a9c8-4dce-bc86-a618546d42b5,2026-05-28 08:14:57.170269,data\raw\emta\paid_taxes_2026-05-28.csv,120,,,,,,"{""Andmete seis,\""Registrikood\"",\""Nimi\"",\""Liik\"",\""Maakond\"",\""Tegevusala\"",\""Aasta\"",\""Riiklikud maksud I kv\"",\""Riiklikud maksud II kv\"",\""Riiklikud maksud III kv\"",\""Riiklikud maksud IV kv\"",\""T+¦+¦j+¦umaksud I kv\"",\""T+¦+¦j+¦umaksud II kv\"",\""T+¦+¦j+¦umaksud III kv\"",\""T+¦+¦j+¦umaksud IV kv\"",\""K+ñive I kv\"",\""K+ñive II kv\"",\""K+ñive III kv\"",\""K+ñive IV kv\"",\""T+¦+¦tajate arv I kv\"",\""T+¦+¦tajate arv II kv\"",\""T+¦+¦tajate arv III kv\"",\""T+¦+¦tajate arv IV kv\"""": ""10.04.2026,10002543,\""HAAPSALU PEREARST, T+£\"",+äri++hing,L+ñ+ñne ( Haapsalu linn ),TERVISHOID JA SOTSIAALHOOLEKANNE,2025,32470,64276,56030,30346,34360,32112,32345,31974,,,,,7,8,7,7""}"
7378d6e3-a9c8-4dce-bc86-a618546d42b5,2026-05-28 08:14:57.170269,data\raw\emta\paid_taxes_2026-05-28.csv,121,,,,,,"{""Andmete seis,\""Registrikood\"",\""Nimi\"",\""Liik\"",\""Maakond\"",\""Tegevusala\"",\""Aasta\"",\""Riiklikud maksud I kv\"",\""Riiklikud maksud II kv\"",\""Riiklikud maksud III kv\"",\""Riiklikud maksud IV kv\"",\""T+¦+¦j+¦umaksud I kv\"",\""T+¦+¦j+¦umaksud II kv\"",\""T+¦+¦j+¦umaksud III kv\"",\""T+¦+¦j+¦umaksud IV kv\"",\""K+ñive I kv\"",\""K+ñive II kv\"",\""K+ñive III kv\"",\""K+ñive IV kv\"",\""T+¦+¦tajate arv I kv\"",\""T+¦+¦tajate arv II kv\"",\""T+¦+¦tajate arv III kv\"",\""T+¦+¦tajate arv IV kv\"""": ""10.04.2026,10002543,\""HAAPSALU PEREARST, T+£\"",+äri++hing,L+ñ+ñne ( Haapsalu linn ),TERVISHOID JA SOTSIAALHOOLEKANNE,2026,35406,,,,28501,,,,,,,,8,,,""}"
7378d6e3-a9c8-4dce-bc86-a618546d42b5,2026-05-28 08:14:57.170269,data\raw\emta\paid_taxes_2026-05-28.csv,122,,,,,,"{""null"": ["" MOOTORS+òIDUKITE JA MOOTORRATASTE REMONT,2025,33035,36800,29853,41713,18319,18582,17481,17954,201040,205268,174278,269321,7,7,7,6""], ""Andmete seis,\""Registrikood\"",\""Nimi\"",\""Liik\"",\""Maakond\"",\""Tegevusala\"",\""Aasta\"",\""Riiklikud maksud I kv\"",\""Riiklikud maksud II kv\"",\""Riiklikud maksud III kv\"",\""Riiklikud maksud IV kv\"",\""T+¦+¦j+¦umaksud I kv\"",\""T+¦+¦j+¦umaksud II kv\"",\""T+¦+¦j+¦umaksud III kv\"",\""T+¦+¦j+¦umaksud IV kv\"",\""K+ñive I kv\"",\""K+ñive II kv\"",\""K+ñive III kv\"",\""K+ñive IV kv\"",\""T+¦+¦tajate arv I kv\"",\""T+¦+¦tajate arv II kv\"",\""T+¦+¦tajate arv III kv\"",\""T+¦+¦tajate arv IV kv\"""": ""10.04.2026,10002572,\""TEXLIN, O+£\"",+äri++hing,Harju ( Tallinn ),HULGI- JA JAEKAUBANDUS""}"
