batch_id,loaded_at,source_file,row_num,reg_code,company_name,tax_debt_eur,debt_as_of_date,raw_payload
7378d6e3-a9c8-4dce-bc86-a618546d42b5,2026-05-28 08:14:48.130339,data\raw\emta\tax_debt_2026-05-28.csv,190,14888058,FRANTZEN INVESTMENTS O+£,205764.27,,"{""Nimi"": ""FRANTZEN INVESTMENTS O+£"", ""Maksuv+¦lg"": ""205764,27"", ""Registrikood"": ""14888058"", ""sh vaidlustatud"": ""205764,27"", ""Andmed on seisuga"": ""28.05.2026"", ""sh tasumisgraafikus"": ""0"", ""Tasumisgraafiku l+¦ppkuup+ñev"": """", ""Vanima tasumata n+¦ude tasumise t+ñhtp+ñev"": ""20.09.2023""}"
7378d6e3-a9c8-4dce-bc86-a618546d42b5,2026-05-28 08:14:48.130339,data\raw\emta\tax_debt_2026-05-28.csv,191,16008469,AKTSIASELTS BALTIKA,204646.33,,"{""Nimi"": ""AKTSIASELTS BALTIKA"", ""Maksuv+¦lg"": ""204646,33"", ""Registrikood"": ""16008469"", ""sh vaidlustatud"": ""0"", ""Andmed on seisuga"": ""28.05.2026"", ""sh tasumisgraafikus"": ""0"", ""Tasumisgraafiku l+¦ppkuup+ñev"": """", ""Vanima tasumata n+¦ude tasumise t+ñhtp+ñev"": ""10.07.2025""}"
7378d6e3-a9c8-4dce-bc86-a618546d42b5,2026-05-28 08:14:48.130339,data\raw\emta\tax_debt_2026-05-28.csv,192,10321432,AS EVIKO,204593.68,,"{""Nimi"": ""AS EVIKO"", ""Maksuv+¦lg"": ""204593,68"", ""Registrikood"": ""10321432"", ""sh vaidlustatud"": ""0"", ""Andmed on seisuga"": ""28.05.2026"", ""sh tasumisgraafikus"": ""0"", ""Tasumisgraafiku l+¦ppkuup+ñev"": """", ""Vanima tasumata n+¦ude tasumise t+ñhtp+ñev"": ""11.09.2023""}"
7378d6e3-a9c8-4dce-bc86-a618546d42b5,2026-05-28 08:14:48.130339,data\raw\emta\tax_debt_2026-05-28.csv,193,14092589,O+£ MINDSPA,203232.62,,"{""Nimi"": ""O+£ MINDSPA"", ""Maksuv+¦lg"": ""203232,62"", ""Registrikood"": ""14092589"", ""sh vaidlustatud"": ""0"", ""Andmed on seisuga"": ""28.05.2026"", ""sh tasumisgraafikus"": ""0"", ""Tasumisgraafiku l+¦ppkuup+ñev"": """", ""Vanima tasumata n+¦ude tasumise t+ñhtp+ñev"": ""10.01.2024""}"
7378d6e3-a9c8-4dce-bc86-a618546d42b5,2026-05-28 08:14:48.130339,data\raw\emta\tax_debt_2026-05-28.csv,194,14880163,ROUMAN O+£,202971.98,,"{""Nimi"": ""ROUMAN O+£"", ""Maksuv+¦lg"": ""202971,98"", ""Registrikood"": ""14880163"", ""sh vaidlustatud"": ""0"", ""Andmed on seisuga"": ""28.05.2026"", ""sh tasumisgraafikus"": ""0"", ""Tasumisgraafiku l+¦ppkuup+ñev"": """", ""Vanima tasumata n+¦ude tasumise t+ñhtp+ñev"": ""21.11.2022""}"
7378d6e3-a9c8-4dce-bc86-a618546d42b5,2026-05-28 08:14:48.130339,data\raw\emta\tax_debt_2026-05-28.csv,195,10112680,KELKORAAS EHITUS AS,202704.32,,"{""Nimi"": ""KELKORAAS EHITUS AS"", ""Maksuv+¦lg"": ""202704,32"", ""Registrikood"": ""10112680"", ""sh vaidlustatud"": ""0"", ""Andmed on seisuga"": ""28.05.2026"", ""sh tasumisgraafikus"": ""0"", ""Tasumisgraafiku l+¦ppkuup+ñev"": """", ""Vanima tasumata n+¦ude tasumise t+ñhtp+ñev"": ""20.01.2016""}"
7378d6e3-a9c8-4dce-bc86-a618546d42b5,2026-05-28 08:14:48.130339,data\raw\emta\tax_debt_2026-05-28.csv,196,12839558,FONGOHAIBONGO KABABUKTU O+£,202466.05,,"{""Nimi"": ""FONGOHAIBONGO KABABUKTU O+£"", ""Maksuv+¦lg"": ""202466,05"", ""Registrikood"": ""12839558"", ""sh vaidlustatud"": ""0"", ""Andmed on seisuga"": ""28.05.2026"", ""sh tasumisgraafikus"": ""0"", ""Tasumisgraafiku l+¦ppkuup+ñev"": """", ""Vanima tasumata n+¦ude tasumise t+ñhtp+ñev"": ""21.02.2022""}"
7378d6e3-a9c8-4dce-bc86-a618546d42b5,2026-05-28 08:14:48.130339,data\raw\emta\tax_debt_2026-05-28.csv,197,10399782,SEVENI FIRMAD O+£,202346.22,,"{""Nimi"": ""SEVENI FIRMAD O+£"", ""Maksuv+¦lg"": ""202346,22"", ""Registrikood"": ""10399782"", ""sh vaidlustatud"": ""0"", ""Andmed on seisuga"": ""28.05.2026"", ""sh tasumisgraafikus"": ""0"", ""Tasumisgraafiku l+¦ppkuup+ñev"": """", ""Vanima tasumata n+¦ude tasumise t+ñhtp+ñev"": ""21.12.2020""}"
7378d6e3-a9c8-4dce-bc86-a618546d42b5,2026-05-28 08:14:48.130339,data\raw\emta\tax_debt_2026-05-28.csv,198,16258396,WEINSTO CARING BWTC O+£,200724.97,,"{""Nimi"": ""WEINSTO CARING BWTC O+£"", ""Maksuv+¦lg"": ""200724,97"", ""Registrikood"": ""16258396"", ""sh vaidlustatud"": ""0"", ""Andmed on seisuga"": ""28.05.2026"", ""sh tasumisgraafikus"": ""0"", ""Tasumisgraafiku l+¦ppkuup+ñev"": """", ""Vanima tasumata n+¦ude tasumise t+ñhtp+ñev"": ""20.01.2023""}"
7378d6e3-a9c8-4dce-bc86-a618546d42b5,2026-05-28 08:14:48.130339,data\raw\emta\tax_debt_2026-05-28.csv,199,14980114,NEROVSKI SERVICES O+£,200254.79,,"{""Nimi"": ""NEROVSKI SERVICES O+£"", ""Maksuv+¦lg"": ""200254,79"", ""Registrikood"": ""14980114"", ""sh vaidlustatud"": ""0"", ""Andmed on seisuga"": ""28.05.2026"", ""sh tasumisgraafikus"": ""200254,79"", ""Tasumisgraafiku l+¦ppkuup+ñev"": ""31.01.2028"", ""Vanima tasumata n+¦ude tasumise t+ñhtp+ñev"": ""10.12.2024""}"
7378d6e3-a9c8-4dce-bc86-a618546d42b5,2026-05-28 08:14:48.130339,data\raw\emta\tax_debt_2026-05-28.csv,200,14348497,MARKATRIN INVESTEERINGUD O+£,198694.64,,"{""Nimi"": ""MARKATRIN INVESTEERINGUD O+£"", ""Maksuv+¦lg"": ""198694,64"", ""Registrikood"": ""14348497"", ""sh vaidlustatud"": ""0"", ""Andmed on seisuga"": ""28.05.2026"", ""sh tasumisgraafikus"": ""0"", ""Tasumisgraafiku l+¦ppkuup+ñev"": """", ""Vanima tasumata n+¦ude tasumise t+ñhtp+ñev"": ""20.09.2023""}"
7378d6e3-a9c8-4dce-bc86-a618546d42b5,2026-05-28 08:14:48.130339,data\raw\emta\tax_debt_2026-05-28.csv,201,16951884,EPSARENTALS O+£,198190.41,,"{""Nimi"": ""EPSARENTALS O+£"", ""Maksuv+¦lg"": ""198190,41"", ""Registrikood"": ""16951884"", ""sh vaidlustatud"": ""0"", ""Andmed on seisuga"": ""28.05.2026"", ""sh tasumisgraafikus"": ""0"", ""Tasumisgraafiku l+¦ppkuup+ñev"": """", ""Vanima tasumata n+¦ude tasumise t+ñhtp+ñev"": ""10.01.2025""}"
7378d6e3-a9c8-4dce-bc86-a618546d42b5,2026-05-28 08:14:48.130339,data\raw\emta\tax_debt_2026-05-28.csv,202,10443566,"P+äRNU CLIMBER, O+£",197832.18,,"{""Nimi"": ""P+äRNU CLIMBER, O+£"", ""Maksuv+¦lg"": ""197832,18"", ""Registrikood"": ""10443566"", ""sh vaidlustatud"": ""0"", ""Andmed on seisuga"": ""28.05.2026"", ""sh tasumisgraafikus"": ""0"", ""Tasumisgraafiku l+¦ppkuup+ñev"": """", ""Vanima tasumata n+¦ude tasumise t+ñhtp+ñev"": ""12.09.2016""}"
7378d6e3-a9c8-4dce-bc86-a618546d42b5,2026-05-28 08:14:48.130339,data\raw\emta\tax_debt_2026-05-28.csv,203,14984796,NDH GRUPP O+£,197701.4,,"{""Nimi"": ""NDH GRUPP O+£"", ""Maksuv+¦lg"": ""197701,4"", ""Registrikood"": ""14984796"", ""sh vaidlustatud"": ""0"", ""Andmed on seisuga"": ""28.05.2026"", ""sh tasumisgraafikus"": ""0"", ""Tasumisgraafiku l+¦ppkuup+ñev"": """", ""Vanima tasumata n+¦ude tasumise t+ñhtp+ñev"": ""20.01.2021""}"
7378d6e3-a9c8-4dce-bc86-a618546d42b5,2026-05-28 08:14:48.130339,data\raw\emta\tax_debt_2026-05-28.csv,204,16089686,O+£ SALVER,196927.77,,"{""Nimi"": ""O+£ SALVER"", ""Maksuv+¦lg"": ""196927,77"", ""Registrikood"": ""16089686"", ""sh vaidlustatud"": ""0"", ""Andmed on seisuga"": ""28.05.2026"", ""sh tasumisgraafikus"": ""0"", ""Tasumisgraafiku l+¦ppkuup+ñev"": """", ""Vanima tasumata n+¦ude tasumise t+ñhtp+ñev"": ""20.01.2021""}"
7378d6e3-a9c8-4dce-bc86-a618546d42b5,2026-05-28 08:14:48.130339,data\raw\emta\tax_debt_2026-05-28.csv,205,16461565,POTOKOLA ORUROLAMA O+£,196559.99,,"{""Nimi"": ""POTOKOLA ORUROLAMA O+£"", ""Maksuv+¦lg"": ""196559,99"", ""Registrikood"": ""16461565"", ""sh vaidlustatud"": ""0"", ""Andmed on seisuga"": ""28.05.2026"", ""sh tasumisgraafikus"": ""0"", ""Tasumisgraafiku l+¦ppkuup+ñev"": """", ""Vanima tasumata n+¦ude tasumise t+ñhtp+ñev"": ""12.12.2022""}"
7378d6e3-a9c8-4dce-bc86-a618546d42b5,2026-05-28 08:14:48.130339,data\raw\emta\tax_debt_2026-05-28.csv,206,14727533,O+£ PIJAKOPLI,196173.24,,"{""Nimi"": ""O+£ PIJAKOPLI"", ""Maksuv+¦lg"": ""196173,24"", ""Registrikood"": ""14727533"", ""sh vaidlustatud"": ""0"", ""Andmed on seisuga"": ""28.05.2026"", ""sh tasumisgraafikus"": ""0"", ""Tasumisgraafiku l+¦ppkuup+ñev"": """", ""Vanima tasumata n+¦ude tasumise t+ñhtp+ñev"": ""10.08.2020""}"
7378d6e3-a9c8-4dce-bc86-a618546d42b5,2026-05-28 08:14:48.130339,data\raw\emta\tax_debt_2026-05-28.csv,207,14193557,FRANK KUTTER O+£,195905.86,,"{""Nimi"": ""FRANK KUTTER O+£"", ""Maksuv+¦lg"": ""195905,86"", ""Registrikood"": ""14193557"", ""sh vaidlustatud"": ""0"", ""Andmed on seisuga"": ""28.05.2026"", ""sh tasumisgraafikus"": ""0"", ""Tasumisgraafiku l+¦ppkuup+ñev"": """", ""Vanima tasumata n+¦ude tasumise t+ñhtp+ñev"": ""20.05.2025""}"
7378d6e3-a9c8-4dce-bc86-a618546d42b5,2026-05-28 08:14:48.130339,data\raw\emta\tax_debt_2026-05-28.csv,208,14287502,SOUTH BUILD O+£,195032.11,,"{""Nimi"": ""SOUTH BUILD O+£"", ""Maksuv+¦lg"": ""195032,11"", ""Registrikood"": ""14287502"", ""sh vaidlustatud"": ""0"", ""Andmed on seisuga"": ""28.05.2026"", ""sh tasumisgraafikus"": ""0"", ""Tasumisgraafiku l+¦ppkuup+ñev"": """", ""Vanima tasumata n+¦ude tasumise t+ñhtp+ñev"": ""10.08.2021""}"
7378d6e3-a9c8-4dce-bc86-a618546d42b5,2026-05-28 08:14:48.130339,data\raw\emta\tax_debt_2026-05-28.csv,209,12843577,O+£ WELL TECHNOLOGY,194816.12,,"{""Nimi"": ""O+£ WELL TECHNOLOGY"", ""Maksuv+¦lg"": ""194816,12"", ""Registrikood"": ""12843577"", ""sh vaidlustatud"": ""0"", ""Andmed on seisuga"": ""28.05.2026"", ""sh tasumisgraafikus"": ""0"", ""Tasumisgraafiku l+¦ppkuup+ñev"": """", ""Vanima tasumata n+¦ude tasumise t+ñhtp+ñev"": ""30.05.2025""}"
7378d6e3-a9c8-4dce-bc86-a618546d42b5,2026-05-28 08:14:48.130339,data\raw\emta\tax_debt_2026-05-28.csv,210,10093586,REKMAN O+£,194050.47,,"{""Nimi"": ""REKMAN O+£"", ""Maksuv+¦lg"": ""194050,47"", ""Registrikood"": ""10093586"", ""sh vaidlustatud"": ""0"", ""Andmed on seisuga"": ""28.05.2026"", ""sh tasumisgraafikus"": ""0"", ""Tasumisgraafiku l+¦ppkuup+ñev"": """", ""Vanima tasumata n+¦ude tasumise t+ñhtp+ñev"": ""20.10.2025""}"
7378d6e3-a9c8-4dce-bc86-a618546d42b5,2026-05-28 08:14:48.130339,data\raw\emta\tax_debt_2026-05-28.csv,211,10098572,TRIALTO LOGISTIKA O+£,193363.05,,"{""Nimi"": ""TRIALTO LOGISTIKA O+£"", ""Maksuv+¦lg"": ""193363,05"", ""Registrikood"": ""10098572"", ""sh vaidlustatud"": ""0"", ""Andmed on seisuga"": ""28.05.2026"", ""sh tasumisgraafikus"": ""0"", ""Tasumisgraafiku l+¦ppkuup+ñev"": """", ""Vanima tasumata n+¦ude tasumise t+ñhtp+ñev"": ""10.01.2017""}"
7378d6e3-a9c8-4dce-bc86-a618546d42b5,2026-05-28 08:14:48.130339,data\raw\emta\tax_debt_2026-05-28.csv,212,12868152,ART HAUS STUDIO O+£,192029.88,,"{""Nimi"": ""ART HAUS STUDIO O+£"", ""Maksuv+¦lg"": ""192029,88"", ""Registrikood"": ""12868152"", ""sh vaidlustatud"": ""0"", ""Andmed on seisuga"": ""28.05.2026"", ""sh tasumisgraafikus"": ""0"", ""Tasumisgraafiku l+¦ppkuup+ñev"": """", ""Vanima tasumata n+¦ude tasumise t+ñhtp+ñev"": ""21.04.2025""}"
7378d6e3-a9c8-4dce-bc86-a618546d42b5,2026-05-28 08:14:48.130339,data\raw\emta\tax_debt_2026-05-28.csv,213,14395640,MPG AGROPRODUCTION O+£,191494.94,,"{""Nimi"": ""MPG AGROPRODUCTION O+£"", ""Maksuv+¦lg"": ""191494,94"", ""Registrikood"": ""14395640"", ""sh vaidlustatud"": ""0"", ""Andmed on seisuga"": ""28.05.2026"", ""sh tasumisgraafikus"": ""0"", ""Tasumisgraafiku l+¦ppkuup+ñev"": """", ""Vanima tasumata n+¦ude tasumise t+ñhtp+ñev"": ""01.10.2024""}"
7378d6e3-a9c8-4dce-bc86-a618546d42b5,2026-05-28 08:14:48.130339,data\raw\emta\tax_debt_2026-05-28.csv,214,14524994,MTR GRUPP O+£,190972.7,,"{""Nimi"": ""MTR GRUPP O+£"", ""Maksuv+¦lg"": ""190972,7"", ""Registrikood"": ""14524994"", ""sh vaidlustatud"": ""0"", ""Andmed on seisuga"": ""28.05.2026"", ""sh tasumisgraafikus"": ""0"", ""Tasumisgraafiku l+¦ppkuup+ñev"": """", ""Vanima tasumata n+¦ude tasumise t+ñhtp+ñev"": ""12.07.2021""}"
7378d6e3-a9c8-4dce-bc86-a618546d42b5,2026-05-28 08:14:48.130339,data\raw\emta\tax_debt_2026-05-28.csv,215,10125337,RAIN TRANSPORT AS,189288.36,,"{""Nimi"": ""RAIN TRANSPORT AS"", ""Maksuv+¦lg"": ""189288,36"", ""Registrikood"": ""10125337"", ""sh vaidlustatud"": ""0"", ""Andmed on seisuga"": ""28.05.2026"", ""sh tasumisgraafikus"": ""0"", ""Tasumisgraafiku l+¦ppkuup+ñev"": """", ""Vanima tasumata n+¦ude tasumise t+ñhtp+ñev"": ""11.11.2024""}"
7378d6e3-a9c8-4dce-bc86-a618546d42b5,2026-05-28 08:14:48.130339,data\raw\emta\tax_debt_2026-05-28.csv,216,14324999,MONTRECO ELEKTER O+£,189250.22,,"{""Nimi"": ""MONTRECO ELEKTER O+£"", ""Maksuv+¦lg"": ""189250,22"", ""Registrikood"": ""14324999"", ""sh vaidlustatud"": ""0"", ""Andmed on seisuga"": ""28.05.2026"", ""sh tasumisgraafikus"": ""0"", ""Tasumisgraafiku l+¦ppkuup+ñev"": """", ""Vanima tasumata n+¦ude tasumise t+ñhtp+ñev"": ""20.07.2022""}"
7378d6e3-a9c8-4dce-bc86-a618546d42b5,2026-05-28 08:14:48.130339,data\raw\emta\tax_debt_2026-05-28.csv,217,10265372,FL TRANSPORT O+£,188349.3,,"{""Nimi"": ""FL TRANSPORT O+£"", ""Maksuv+¦lg"": ""188349,3"", ""Registrikood"": ""10265372"", ""sh vaidlustatud"": ""0"", ""Andmed on seisuga"": ""28.05.2026"", ""sh tasumisgraafikus"": ""0"", ""Tasumisgraafiku l+¦ppkuup+ñev"": """", ""Vanima tasumata n+¦ude tasumise t+ñhtp+ñev"": ""20.06.2018""}"
7378d6e3-a9c8-4dce-bc86-a618546d42b5,2026-05-28 08:14:48.130339,data\raw\emta\tax_debt_2026-05-28.csv,218,11196165,HEADMASTER O+£,187188.02,,"{""Nimi"": ""HEADMASTER O+£"", ""Maksuv+¦lg"": ""187188,02"", ""Registrikood"": ""11196165"", ""sh vaidlustatud"": ""0"", ""Andmed on seisuga"": ""28.05.2026"", ""sh tasumisgraafikus"": ""34107,1"", ""Tasumisgraafiku l+¦ppkuup+ñev"": ""31.03.2027"", ""Vanima tasumata n+¦ude tasumise t+ñhtp+ñev"": ""20.03.2026""}"
7378d6e3-a9c8-4dce-bc86-a618546d42b5,2026-05-28 08:14:48.130339,data\raw\emta\tax_debt_2026-05-28.csv,219,10816228,WOOD LOGS O+£,186483.52,,"{""Nimi"": ""WOOD LOGS O+£"", ""Maksuv+¦lg"": ""186483,52"", ""Registrikood"": ""10816228"", ""sh vaidlustatud"": ""0"", ""Andmed on seisuga"": ""28.05.2026"", ""sh tasumisgraafikus"": ""0"", ""Tasumisgraafiku l+¦ppkuup+ñev"": """", ""Vanima tasumata n+¦ude tasumise t+ñhtp+ñev"": ""20.09.2017""}"
7378d6e3-a9c8-4dce-bc86-a618546d42b5,2026-05-28 08:14:48.130339,data\raw\emta\tax_debt_2026-05-28.csv,220,12963502,EESTI AGROSERVISTE O+£,185848.03,,"{""Nimi"": ""EESTI AGROSERVISTE O+£"", ""Maksuv+¦lg"": ""185848,03"", ""Registrikood"": ""12963502"", ""sh vaidlustatud"": ""0"", ""Andmed on seisuga"": ""28.05.2026"", ""sh tasumisgraafikus"": ""0"", ""Tasumisgraafiku l+¦ppkuup+ñev"": """", ""Vanima tasumata n+¦ude tasumise t+ñhtp+ñev"": ""20.04.2022""}"
7378d6e3-a9c8-4dce-bc86-a618546d42b5,2026-05-28 08:14:48.130339,data\raw\emta\tax_debt_2026-05-28.csv,221,16562332,KINNLOCH O+£,184564.16,,"{""Nimi"": ""KINNLOCH O+£"", ""Maksuv+¦lg"": ""184564,16"", ""Registrikood"": ""16562332"", ""sh vaidlustatud"": ""0"", ""Andmed on seisuga"": ""28.05.2026"", ""sh tasumisgraafikus"": ""0"", ""Tasumisgraafiku l+¦ppkuup+ñev"": """", ""Vanima tasumata n+¦ude tasumise t+ñhtp+ñev"": ""10.04.2023""}"
7378d6e3-a9c8-4dce-bc86-a618546d42b5,2026-05-28 08:14:48.130339,data\raw\emta\tax_debt_2026-05-28.csv,222,12345709,STARTUP SOLUTIONS O+£,183745.86,,"{""Nimi"": ""STARTUP SOLUTIONS O+£"", ""Maksuv+¦lg"": ""183745,86"", ""Registrikood"": ""12345709"", ""sh vaidlustatud"": ""0"", ""Andmed on seisuga"": ""28.05.2026"", ""sh tasumisgraafikus"": ""0"", ""Tasumisgraafiku l+¦ppkuup+ñev"": """", ""Vanima tasumata n+¦ude tasumise t+ñhtp+ñev"": ""22.07.2024""}"
7378d6e3-a9c8-4dce-bc86-a618546d42b5,2026-05-28 08:14:48.130339,data\raw\emta\tax_debt_2026-05-28.csv,223,16012293,B.A.C. GROUP,182799.15,,"{""Nimi"": ""B.A.C. GROUP"", ""Maksuv+¦lg"": ""182799,15"", ""Registrikood"": ""16012293"", ""sh vaidlustatud"": ""0"", ""Andmed on seisuga"": ""28.05.2026"", ""sh tasumisgraafikus"": ""0"", ""Tasumisgraafiku l+¦ppkuup+ñev"": """", ""Vanima tasumata n+¦ude tasumise t+ñhtp+ñev"": ""10.09.2020""}"
7378d6e3-a9c8-4dce-bc86-a618546d42b5,2026-05-28 08:14:48.130339,data\raw\emta\tax_debt_2026-05-28.csv,224,14020182,EILEITHYIA MAAILM O+£,182659.29,,"{""Nimi"": ""EILEITHYIA MAAILM O+£"", ""Maksuv+¦lg"": ""182659,29"", ""Registrikood"": ""14020182"", ""sh vaidlustatud"": ""0"", ""Andmed on seisuga"": ""28.05.2026"", ""sh tasumisgraafikus"": ""0"", ""Tasumisgraafiku l+¦ppkuup+ñev"": """", ""Vanima tasumata n+¦ude tasumise t+ñhtp+ñev"": ""11.10.2021""}"
7378d6e3-a9c8-4dce-bc86-a618546d42b5,2026-05-28 08:14:48.130339,data\raw\emta\tax_debt_2026-05-28.csv,225,12365333,FAGEL AUTOMAATIKA O+£,182556.1,,"{""Nimi"": ""FAGEL AUTOMAATIKA O+£"", ""Maksuv+¦lg"": ""182556,1"", ""Registrikood"": ""12365333"", ""sh vaidlustatud"": ""0"", ""Andmed on seisuga"": ""28.05.2026"", ""sh tasumisgraafikus"": ""0"", ""Tasumisgraafiku l+¦ppkuup+ñev"": """", ""Vanima tasumata n+¦ude tasumise t+ñhtp+ñev"": ""20.09.2022""}"
7378d6e3-a9c8-4dce-bc86-a618546d42b5,2026-05-28 08:14:48.130339,data\raw\emta\tax_debt_2026-05-28.csv,226,10377272,"MATEK, AS",181668.29,,"{""Nimi"": ""MATEK, AS"", ""Maksuv+¦lg"": ""181668,29"", ""Registrikood"": ""10377272"", ""sh vaidlustatud"": ""0"", ""Andmed on seisuga"": ""28.05.2026"", ""sh tasumisgraafikus"": ""0"", ""Tasumisgraafiku l+¦ppkuup+ñev"": """", ""Vanima tasumata n+¦ude tasumise t+ñhtp+ñev"": ""10.02.2026""}"
7378d6e3-a9c8-4dce-bc86-a618546d42b5,2026-05-28 08:14:48.130339,data\raw\emta\tax_debt_2026-05-28.csv,227,10042896,"SUNOREK, AS",181157.74,,"{""Nimi"": ""SUNOREK, AS"", ""Maksuv+¦lg"": ""181157,74"", ""Registrikood"": ""10042896"", ""sh vaidlustatud"": ""0"", ""Andmed on seisuga"": ""28.05.2026"", ""sh tasumisgraafikus"": ""181157,74"", ""Tasumisgraafiku l+¦ppkuup+ñev"": ""31.12.2026"", ""Vanima tasumata n+¦ude tasumise t+ñhtp+ñev"": ""22.09.2025""}"
7378d6e3-a9c8-4dce-bc86-a618546d42b5,2026-05-28 08:14:48.130339,data\raw\emta\tax_debt_2026-05-28.csv,228,12426632,ASCANDIC O+£,180199.62,,"{""Nimi"": ""ASCANDIC O+£"", ""Maksuv+¦lg"": ""180199,62"", ""Registrikood"": ""12426632"", ""sh vaidlustatud"": ""0"", ""Andmed on seisuga"": ""28.05.2026"", ""sh tasumisgraafikus"": ""0"", ""Tasumisgraafiku l+¦ppkuup+ñev"": """", ""Vanima tasumata n+¦ude tasumise t+ñhtp+ñev"": ""11.11.2024""}"
7378d6e3-a9c8-4dce-bc86-a618546d42b5,2026-05-28 08:14:48.130339,data\raw\emta\tax_debt_2026-05-28.csv,229,12355174,REIOLING INVEST O+£,179962.97,,"{""Nimi"": ""REIOLING INVEST O+£"", ""Maksuv+¦lg"": ""179962,97"", ""Registrikood"": ""12355174"", ""sh vaidlustatud"": ""0"", ""Andmed on seisuga"": ""28.05.2026"", ""sh tasumisgraafikus"": ""0"", ""Tasumisgraafiku l+¦ppkuup+ñev"": """", ""Vanima tasumata n+¦ude tasumise t+ñhtp+ñev"": ""20.05.2021""}"
7378d6e3-a9c8-4dce-bc86-a618546d42b5,2026-05-28 08:14:48.130339,data\raw\emta\tax_debt_2026-05-28.csv,230,11730552,SCANDEC EHITUS O+£,179798.4,,"{""Nimi"": ""SCANDEC EHITUS O+£"", ""Maksuv+¦lg"": ""179798,4"", ""Registrikood"": ""11730552"", ""sh vaidlustatud"": ""0"", ""Andmed on seisuga"": ""28.05.2026"", ""sh tasumisgraafikus"": ""0"", ""Tasumisgraafiku l+¦ppkuup+ñev"": """", ""Vanima tasumata n+¦ude tasumise t+ñhtp+ñev"": ""12.08.2024""}"
7378d6e3-a9c8-4dce-bc86-a618546d42b5,2026-05-28 08:14:48.130339,data\raw\emta\tax_debt_2026-05-28.csv,231,12430214,MODULE PIPES O+£,178470.46,,"{""Nimi"": ""MODULE PIPES O+£"", ""Maksuv+¦lg"": ""178470,46"", ""Registrikood"": ""12430214"", ""sh vaidlustatud"": ""0"", ""Andmed on seisuga"": ""28.05.2026"", ""sh tasumisgraafikus"": ""0"", ""Tasumisgraafiku l+¦ppkuup+ñev"": """", ""Vanima tasumata n+¦ude tasumise t+ñhtp+ñev"": ""11.03.2019""}"
7378d6e3-a9c8-4dce-bc86-a618546d42b5,2026-05-28 08:14:48.130339,data\raw\emta\tax_debt_2026-05-28.csv,232,16329147,JOOLOTEX T+£,177653.2,,"{""Nimi"": ""JOOLOTEX T+£"", ""Maksuv+¦lg"": ""177653,2"", ""Registrikood"": ""16329147"", ""sh vaidlustatud"": ""0"", ""Andmed on seisuga"": ""28.05.2026"", ""sh tasumisgraafikus"": ""0"", ""Tasumisgraafiku l+¦ppkuup+ñev"": """", ""Vanima tasumata n+¦ude tasumise t+ñhtp+ñev"": ""20.01.2022""}"
7378d6e3-a9c8-4dce-bc86-a618546d42b5,2026-05-28 08:14:48.130339,data\raw\emta\tax_debt_2026-05-28.csv,233,10115856,"PURTECO, AS",177491.21,,"{""Nimi"": ""PURTECO, AS"", ""Maksuv+¦lg"": ""177491,21"", ""Registrikood"": ""10115856"", ""sh vaidlustatud"": ""0"", ""Andmed on seisuga"": ""28.05.2026"", ""sh tasumisgraafikus"": ""0"", ""Tasumisgraafiku l+¦ppkuup+ñev"": """", ""Vanima tasumata n+¦ude tasumise t+ñhtp+ñev"": ""20.05.2022""}"
7378d6e3-a9c8-4dce-bc86-a618546d42b5,2026-05-28 08:14:48.130339,data\raw\emta\tax_debt_2026-05-28.csv,234,11281999,STAR EHITUS RENT O+£,176859.89,,"{""Nimi"": ""STAR EHITUS RENT O+£"", ""Maksuv+¦lg"": ""176859,89"", ""Registrikood"": ""11281999"", ""sh vaidlustatud"": ""0"", ""Andmed on seisuga"": ""28.05.2026"", ""sh tasumisgraafikus"": ""0"", ""Tasumisgraafiku l+¦ppkuup+ñev"": """", ""Vanima tasumata n+¦ude tasumise t+ñhtp+ñev"": ""20.11.2023""}"
7378d6e3-a9c8-4dce-bc86-a618546d42b5,2026-05-28 08:14:48.130339,data\raw\emta\tax_debt_2026-05-28.csv,235,11274031,FEREL EHITUS O+£,176342.74,,"{""Nimi"": ""FEREL EHITUS O+£"", ""Maksuv+¦lg"": ""176342,74"", ""Registrikood"": ""11274031"", ""sh vaidlustatud"": ""0"", ""Andmed on seisuga"": ""28.05.2026"", ""sh tasumisgraafikus"": ""0"", ""Tasumisgraafiku l+¦ppkuup+ñev"": """", ""Vanima tasumata n+¦ude tasumise t+ñhtp+ñev"": ""20.02.2025""}"
7378d6e3-a9c8-4dce-bc86-a618546d42b5,2026-05-28 08:14:48.130339,data\raw\emta\tax_debt_2026-05-28.csv,236,65731837,VERTAI TECHNOLOGY SL,175895.21,,"{""Nimi"": ""VERTAI TECHNOLOGY SL"", ""Maksuv+¦lg"": ""175895,21"", ""Registrikood"": ""65731837"", ""sh vaidlustatud"": ""0"", ""Andmed on seisuga"": ""28.05.2026"", ""sh tasumisgraafikus"": ""0"", ""Tasumisgraafiku l+¦ppkuup+ñev"": """", ""Vanima tasumata n+¦ude tasumise t+ñhtp+ñev"": ""10.10.2024""}"
